,ID,var_2,var_276,var_325,var_278,var_275,var_280,var_327,var_63,var_369,var_1,var_279,var_340,var_339,var_165,var_177,var_172,var_168,var_114,var_47,var_105,var_194,Target,var_2_normalizada
19334,77703,30,9,6,27,18,30,90,1,117310.979016494,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.25773195876288657
19335,77706,61,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,1,0.5773195876288659
19336,77708,24,0,0,0,0,0,0,1,86270.88,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.1958762886597938
19337,77712,56,6,3,30,9,9,27,1,39991.35,2,9,939948.78,939948.78,0.0,1283563.89,0.0,1283563.89,3,0,0,1,0,0.5257731958762887
19338,77723,19,0,0,0,0,0,0,1,360646.83,2,0,710.76,780.24,0.0,0.0,0.0,780.33,0,1,0,3,0,0.14432989690721648
19339,77727,40,0,0,0,0,3,9,1,106008.69,2,0,0.0,0.0,569.94,0.0,0.0,0.0,0,0,0,3,0,0.36082474226804123
19340,77732,32,0,3,0,0,0,3,1,42997.98,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.27835051546391754
19341,77733,46,9,0,30,21,6,21,1,167898.3,2,9,0.0,0.0,2830.77,0.0,0.0,0.0,0,0,0,2,0,0.422680412371134
19342,77739,32,0,0,15,6,3,9,1,117310.979016494,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.27835051546391754
19343,77741,23,0,0,0,0,0,0,1,106672.11,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19344,77743,10,0,0,0,0,0,0,1,185456.52,2,0,1826.34,2373.87,0.0,0.0,0.0,2373.99,0,1,0,3,0,0.05154639175257732
19345,77751,23,0,0,0,0,0,0,1,115203.24,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19346,77752,43,0,0,0,0,0,0,1,291746.97,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.3917525773195876
19347,77760,33,0,0,0,0,0,0,1,48865.41,2,0,0.0,0.0,10650.0,0.0,0.0,0.0,0,0,0,2,0,0.28865979381443296
19348,77765,23,0,9,0,0,3,9,1,50888.49,2,0,0.0,0.0,93.33,0.0,0.0,0.0,0,0,0,1,0,0.18556701030927836
19349,77767,89,0,0,0,0,0,0,1,192876.75,2,0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,99,0,0.865979381443299
19350,77771,23,0,0,0,0,0,0,1,41670.18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19351,77776,42,0,0,0,0,0,0,1,116674.02,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.38144329896907214
19352,77782,23,0,3,0,0,3,9,1,105108.48,2,0,0.0,0.0,39.15,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19353,77788,41,0,0,24,24,3,15,1,117310.979016494,2,6,0.0,0.0,3012.75,0.0,0.0,0.0,0,0,0,1,0,0.3711340206185567
19354,77793,25,0,0,0,0,0,3,1,97894.29,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.20618556701030927
19355,77795,23,0,0,0,0,0,0,1,16748.31,2,0,0.0,0.0,15.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19356,77797,23,0,0,0,0,0,0,1,71600.61,2,0,0.0,0.0,150.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19357,77799,39,21,42,33,9,90,270,1,117310.979016494,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.35051546391752575
19358,77806,23,0,0,3,3,0,0,1,62019.96,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19359,77810,40,0,0,3,3,0,0,1,85439.58,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.36082474226804123
19360,77811,24,0,0,3,3,6,24,1,117310.979016494,2,0,0.0,0.0,11.13,0.0,0.0,0.0,0,0,0,3,0,0.1958762886597938
19361,77813,27,0,0,3,0,3,12,1,59781.45,2,0,0.0,0.0,608.43,0.0,0.0,0.0,0,0,0,1,0,0.2268041237113402
19362,77832,31,0,0,0,0,0,0,1,34441.86,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.26804123711340205
19363,77835,15,0,0,0,0,0,0,1,131658.03,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,99,0,0.10309278350515463
19364,77843,26,0,0,0,0,0,0,1,234737.91,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.21649484536082475
19365,77845,43,0,6,6,6,6,24,1,146341.35,2,0,0.0,0.0,3.0,0.0,360000.0,0.0,0,0,3,2,0,0.3917525773195876
19366,77850,30,0,0,0,0,0,0,1,87749.16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.25773195876288657
19367,77851,37,0,3,9,9,6,21,1,299900.73,2,3,0.0,0.0,756.0,0.0,0.0,0.0,0,0,0,1,0,0.32989690721649484
19368,77853,55,3,9,3,0,3,12,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,3000.0,0.0,0,0,3,2,0,0.5154639175257731
19369,77855,31,3,6,6,3,3,9,1,119385.96,2,0,0.0,0.0,150.0,0.0,0.0,0.0,0,0,0,99,0,0.26804123711340205
19370,77858,31,3,12,6,3,3,15,1,113429.49,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.26804123711340205
19371,77859,31,0,0,0,0,9,27,1,28296.45,15,0,0.0,0.0,20.76,0.0,0.0,0.0,0,0,0,1,0,0.26804123711340205
19372,77863,46,0,3,0,0,0,3,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.422680412371134
19373,77867,40,0,3,6,6,9,33,1,57569.31,4,0,0.24,0.3,273.0,0.0,0.0,0.3,0,0,0,2,1,0.36082474226804123
19374,77872,23,0,3,0,0,0,3,1,78270.36,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19375,77873,23,15,144,21,0,87,267,1,58136.16,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19376,77875,24,3,15,3,0,12,39,1,58051.83,2,0,0.0,0.0,313.35,0.0,0.0,0.0,0,0,0,1,0,0.1958762886597938
19377,77876,58,3,0,3,0,0,0,1,60759.66,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,1,0.5463917525773195
19378,77888,30,0,12,9,9,42,132,1,99894.81,2,3,0.0,0.0,325.8,0.0,0.0,0.0,0,0,0,99,0,0.25773195876288657
19379,77895,81,0,21,0,0,6,21,1,62419.86,2,0,0.0,0.0,0.0,0.0,99000.0,0.0,0,0,3,3,0,0.7835051546391752
19380,77899,25,0,0,0,0,0,0,1,59781.15,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.20618556701030927
19381,77901,91,3,3,6,3,9,27,1,733632.66,2,0,54527.31,54527.31,15.0,71511.0,0.0,71511.0,3,0,0,1,0,0.8865979381443299
19382,77902,34,9,9,9,0,15,51,1,99802.08,2,3,0.0,0.0,2906.91,0.0,0.0,0.0,0,0,0,1,0,0.29896907216494845
19383,77904,39,0,3,0,0,0,3,1,74117.22,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,1,0.35051546391752575
19384,77908,23,0,0,0,0,0,0,1,210514.08,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19385,77909,26,0,0,0,0,0,0,1,46521.27,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.21649484536082475
19386,77922,41,0,3,3,0,0,3,1,78817.68,2,0,0.0,0.0,450.0,0.0,0.0,0.0,0,0,0,3,0,0.3711340206185567
19387,77927,23,0,6,0,0,3,9,1,365278.41,2,0,0.0,0.0,15285.0,0.0,0.0,0.0,0,0,0,2,0,0.18556701030927836
19388,77931,24,0,0,0,0,0,0,1,148975.59,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.1958762886597938
19389,77937,53,0,0,18,9,3,15,1,117310.979016494,2,6,0.0,0.0,0.0,0.0,210000.0,0.0,0,0,3,1,0,0.4948453608247423
19390,77939,26,0,0,0,0,0,0,1,97486.77,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,1,0.21649484536082475
19391,77943,24,0,0,0,0,0,0,1,65785.29,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.1958762886597938
19392,77946,53,3,3,3,0,0,3,1,30141.96,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,1,0.4948453608247423
19393,77956,27,0,0,0,0,0,0,1,158964.18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.2268041237113402
19394,77958,33,0,0,0,0,0,0,1,71655.81,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.28865979381443296
19395,77961,23,0,0,0,0,0,0,1,42773.7,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19396,77967,25,3,3,3,0,0,3,1,176908.41,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.20618556701030927
19397,77981,24,0,0,0,0,0,0,1,78044.49,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.1958762886597938
19398,77983,45,0,3,9,6,3,12,1,117310.979016494,2,3,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,99,0,0.41237113402061853
19399,77991,64,12,9,24,12,15,45,1,91641.48,2,6,178965.51,245379.24,0.03,320197.26,0.0,320197.26,3,0,0,1,0,0.6082474226804123
19400,77997,23,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19401,77999,23,0,0,0,0,0,0,1,77027.01,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19402,78009,23,0,3,0,0,0,6,1,234581.82,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19403,78013,23,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19404,78024,23,0,0,0,0,0,0,1,112918.71,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19405,78026,35,0,0,0,0,0,0,1,56453.67,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.30927835051546393
19406,78030,26,0,0,0,0,0,0,1,109366.47,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,3,0,0.21649484536082475
19407,78036,44,9,21,9,0,9,27,1,117310.979016494,2,3,0.0,0.0,0.0,0.0,150003.0,0.0,0,0,3,3,0,0.4020618556701031
19408,78037,23,0,0,0,0,0,3,1,165527.19,2,0,0.0,0.0,9.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19409,78038,23,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19410,78039,34,0,12,27,21,12,36,1,113774.64,2,9,0.0,0.0,164.79,0.0,0.0,0.0,0,0,0,1,0,0.29896907216494845
19411,78044,36,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.31958762886597936
19412,78054,30,0,0,0,0,0,0,1,74515.65,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.25773195876288657
19413,78058,23,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19414,78059,23,0,0,0,0,0,0,1,76943.07,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19415,78060,37,3,0,3,0,0,0,1,117310.979016494,2,0,0.0,0.0,6.0,0.0,0.0,0.0,0,0,0,3,0,0.32989690721649484
19416,78064,34,0,6,0,0,0,6,1,95016.12,2,0,0.0,0.0,322.11,0.0,0.0,0.0,0,0,0,1,0,0.29896907216494845
19417,78067,28,0,0,0,0,0,0,1,85998.24,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.23711340206185566
19418,78081,23,0,0,0,0,0,0,1,71829.93,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19419,78082,36,12,21,18,6,21,66,1,45752.28,2,6,0.0,0.0,300.0,0.0,0.0,0.0,0,0,0,3,0,0.31958762886597936
19420,78085,28,3,3,3,0,0,3,1,216677.16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.23711340206185566
19421,78088,85,0,18,0,0,6,21,1,153915.78,2,0,20952.84,21052.23,0.0,21076.32,180000.0,21076.32,3,0,3,3,0,0.8247422680412371
19422,78089,23,0,0,0,0,0,0,1,93554.91,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19423,78090,23,0,0,0,0,0,0,1,81881.37,2,0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19424,78092,23,0,0,0,0,0,3,1,148705.5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19425,78096,28,0,0,0,0,0,0,1,77431.41,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.23711340206185566
19426,78097,48,3,18,6,0,12,36,1,90123.06,2,0,47455.83,38411.1,0.0,31566.36,0.0,31566.36,3,0,0,1,0,0.44329896907216493
19427,78098,35,0,0,9,6,0,3,1,85484.31,2,3,0.0,0.0,4448.76,0.0,0.0,0.0,0,0,0,1,0,0.30927835051546393
19428,78100,23,0,0,0,0,0,0,1,94381.44,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19429,78103,49,0,0,0,0,0,0,1,103378.68,2,0,0.0,0.0,150.0,0.0,0.0,0.0,0,0,0,2,0,0.4536082474226804
19430,78104,50,0,9,0,0,6,18,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.4639175257731959
19431,78113,60,6,15,6,0,3,15,1,97231.86,2,0,0.0,0.0,210.0,0.0,0.0,0.0,0,0,0,3,0,0.5670103092783505
19432,78119,39,6,30,18,12,36,108,1,117310.979016494,2,6,0.0,0.0,3.0,0.0,72000.0,0.0,0,0,3,2,0,0.35051546391752575
19433,78120,23,0,12,0,0,3,15,1,160437.66,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19434,78124,38,0,0,0,0,0,0,1,119839.41,2,0,0.0,0.0,0.48,0.0,0.0,0.0,0,0,0,99,0,0.3402061855670103
19435,78129,23,0,0,0,0,0,0,1,140855.4,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19436,78130,23,0,0,0,0,0,0,1,157407.45,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19437,78134,54,0,15,9,9,18,57,1,217581.21,2,3,0.0,0.0,30.96,0.0,183600.0,0.0,0,0,6,2,0,0.5051546391752577
19438,78138,27,0,6,0,0,3,15,1,64246.2,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,2,0,0.2268041237113402
19439,78141,42,0,0,0,0,0,0,1,41119.71,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,1,0.38144329896907214
19440,78143,54,3,36,9,6,18,60,1,117310.979016494,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.5051546391752577
19441,78144,28,0,0,0,0,0,0,1,54517.2,2,0,0.0,0.0,6.0,0.0,0.0,0.0,0,0,0,3,0,0.23711340206185566
19442,78147,26,0,0,0,0,0,0,1,87513.66,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.21649484536082475
19443,78150,36,0,9,0,0,9,27,1,82280.58,2,0,0.0,0.0,395.07,0.0,0.0,0.0,0,0,0,1,0,0.31958762886597936
19444,78154,23,0,0,0,0,0,0,1,70915.95,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19445,78157,23,0,3,3,0,6,18,1,405518.85,2,0,0.0,0.0,221.82,0.0,0.0,0.0,0,0,0,1,0,0.18556701030927836
19446,78161,23,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19447,78164,55,15,6,18,3,6,21,1,117310.979016494,2,6,691414.71,719218.32,0.0,724371.69,0.0,724371.69,3,0,0,1,0,0.5154639175257731
19448,78169,25,0,0,6,6,6,24,1,53657.7,2,0,0.0,0.0,0.69,0.0,0.0,0.0,0,0,0,99,1,0.20618556701030927
19449,78175,25,3,6,3,0,6,21,1,38940.3,2,0,0.0,0.0,0.15,0.0,0.0,0.0,0,0,0,2,0,0.20618556701030927
19450,78176,23,0,0,0,0,0,0,1,651789.66,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19451,78182,23,0,0,0,0,0,0,1,270963.03,2,0,0.0,0.0,150.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19452,78186,38,0,18,6,3,6,24,1,98475.78,2,0,0.0,0.0,427.8,0.0,0.0,0.0,0,0,0,1,0,0.3402061855670103
19453,78209,23,0,0,0,0,0,0,1,174448.05,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19454,78211,28,0,3,0,0,0,6,1,36272.34,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.23711340206185566
19455,78213,55,3,9,3,0,3,9,1,194673.18,2,0,0.0,0.0,1219.23,0.0,0.0,0.0,0,0,0,1,0,0.5154639175257731
19456,78214,74,0,0,0,0,0,0,1,22269.15,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.711340206185567
19457,78216,70,9,24,9,0,9,33,1,145235.31,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.6701030927835051
19458,78217,23,0,0,0,0,0,0,1,367330.08,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19459,78218,23,0,0,0,0,0,0,1,79815.45,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19460,78219,33,0,3,6,6,9,27,1,75676.02,2,0,0.0,0.0,1749.75,0.0,0.0,0.0,0,0,0,1,0,0.28865979381443296
19461,78223,53,0,0,0,0,0,0,1,66338.34,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.4948453608247423
19462,78226,29,0,0,0,0,0,0,1,74663.97,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.24742268041237114
19463,78228,40,0,12,24,3,45,141,1,56478.3,2,6,0.0,0.0,-383.73,0.0,0.0,0.0,0,0,0,1,1,0.36082474226804123
19464,78232,66,0,0,0,0,0,3,1,88414.98,2,0,0.0,0.0,15.0,0.0,106515.0,0.0,0,0,3,1,0,0.6288659793814433
19465,78233,35,0,0,0,0,0,0,1,49000.95,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.30927835051546393
19466,78238,24,0,0,0,0,0,0,1,50017.8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.1958762886597938
19467,78241,28,0,0,0,0,0,0,1,92956.29,2,0,0.0,0.0,93.0,0.0,0.0,0.0,0,0,0,2,0,0.23711340206185566
19468,78242,34,0,0,0,0,6,18,1,41575.89,2,0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,2,1,0.29896907216494845
19469,78243,59,6,6,27,21,12,36,1,406416.33,2,9,0.0,0.0,2229.66,0.0,0.0,0.0,0,0,0,2,0,0.5567010309278351
19470,78247,23,0,0,0,0,0,0,1,177763.53,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19471,78248,27,0,0,0,0,0,0,1,70911.36,2,0,0.0,0.0,15.0,0.0,0.0,0.0,0,0,0,99,0,0.2268041237113402
19472,78257,23,0,0,0,0,0,0,1,60616.95,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19473,78259,25,0,0,0,0,0,0,1,531446.82,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.20618556701030927
19474,78265,23,0,0,0,0,0,0,1,142915.41,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19475,78266,23,0,0,0,0,0,0,1,90766.44,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19476,78269,32,0,0,0,0,0,0,1,45708.36,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.27835051546391754
19477,78270,29,0,66,6,3,33,99,1,141863.76,2,0,0.0,0.0,49.02,0.0,0.0,0.0,0,0,0,2,0,0.24742268041237114
19478,78272,35,0,3,3,3,0,3,1,59006.79,2,0,0.0,0.0,66.0,0.0,0.0,0.0,0,0,0,2,0,0.30927835051546393
19479,78273,24,0,0,0,0,0,0,1,143883.99,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.1958762886597938
19480,78277,31,12,6,15,3,3,12,1,96931.86,2,3,0.0,0.0,93.36,0.0,0.0,0.0,0,0,0,2,0,0.26804123711340205
19481,78291,27,0,0,0,0,0,0,1,74869.35,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.2268041237113402
19482,78297,26,0,0,3,3,0,6,1,117310.979016494,2,0,0.0,0.0,15.0,0.0,0.0,0.0,0,0,0,3,0,0.21649484536082475
19483,78298,26,0,0,0,0,0,0,1,100339.77,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.21649484536082475
19484,78299,42,3,21,6,0,30,93,1,117310.979016494,2,0,0.0,0.0,7.38,0.0,0.0,0.0,0,0,0,1,0,0.38144329896907214
19485,78300,23,0,0,0,0,0,0,1,34021.08,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19486,78302,50,0,0,3,3,9,30,1,332578.86,2,0,0.0,0.0,60.0,0.0,264000.0,0.0,0,0,3,2,0,0.4639175257731959
19487,78309,67,3,3,6,3,0,3,1,212587.74,2,0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,3,0,0.6391752577319587
19488,78312,24,0,24,0,0,15,48,1,189001.86,2,0,0.0,0.0,740.25,0.0,0.0,0.0,0,0,0,2,0,0.1958762886597938
19489,78313,43,3,9,3,0,3,15,1,50301.81,8,0,0.0,0.0,8.34,0.0,0.0,0.0,0,0,0,3,0,0.3917525773195876
19490,78315,35,0,3,9,9,6,21,1,668526.69,2,3,41904.21,66030.66,0.0,66073.11,60000.0,66073.11,3,0,3,2,0,0.30927835051546393
19491,78321,24,0,6,3,3,9,27,1,62101.92,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0.1958762886597938
19492,78323,34,0,0,0,0,0,0,1,141168.93,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.29896907216494845
19493,78326,23,0,0,0,0,0,0,1,59955.69,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19494,78334,66,0,0,0,0,3,9,1,117515.43,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0.6288659793814433
19495,78335,46,3,15,27,9,18,60,1,117310.979016494,2,9,26243.7,36162.96,120.0,36195.03,0.0,36195.03,3,0,0,1,0,0.422680412371134
19496,78338,23,0,12,0,0,12,42,1,162640.83,2,0,0.0,0.0,24.6,0.0,0.0,0.0,0,0,0,1,0,0.18556701030927836
19497,78342,35,3,0,6,3,3,9,1,104501.43,2,0,0.0,0.0,25.32,0.0,0.0,0.0,0,0,0,1,0,0.30927835051546393
19498,78346,36,9,0,12,3,0,0,1,63480.51,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,0.31958762886597936
19499,78348,26,0,0,0,0,0,0,1,107251.62,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.21649484536082475
19500,78349,42,0,0,9,6,3,12,1,17413.14,2,3,0.0,0.0,4075.83,0.0,0.0,0.0,0,0,0,1,0,0.38144329896907214
19501,78352,24,0,0,0,0,0,0,1,68109.51,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.1958762886597938
19502,78354,42,0,0,0,0,0,0,1,217735.26,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,2,0,0.38144329896907214
19503,78358,28,0,3,0,0,24,72,1,178389.63,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.23711340206185566
19504,78360,23,0,0,0,0,0,0,1,89332.98,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
19505,78365,30,0,0,0,0,0,0,1,56197.8,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.25773195876288657
19506,78366,34,3,0,9,6,3,9,1,117310.979016494,2,3,0.0,0.0,260.85,0.0,0.0,0.0,0,0,0,1,0,0.29896907216494845
19507,78371,24,0,0,0,0,0,0,1,63262.02,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.1958762886597938
19508,78373,23,0,3,0,0,0,3,1,77050.68,2,0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
19509,78377,34,0,3,0,0,12,42,1,113615.04,11,0,0.0,0.0,574.17,0.0,0.0,0.0,0,0,0,1,0,0.29896907216494845
19510,78382,30,0,0,0,0,0,0,1,42216.96,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.25773195876288657
19511,78388,50,9,30,9,0,18,57,1,117310.979016494,2,3,0.0,0.0,570.24,0.0,0.0,0.0,0,0,0,1,0,0.4639175257731959
19512,78390,53,3,12,12,3,15,51,1,80764.86,2,3,0.0,0.0,198150.0,0.0,0.0,0.0,3,0,0,2,0,0.4948453608247423
19513,78392,32,0,0,3,3,6,18,1,117310.979016494,2,0,0.0,0.0,25.53,0.0,0.0,0.0,0,0,0,2,0,0.27835051546391754
19514,78394,30,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.25773195876288657
19515,78398,35,0,0,0,0,0,0,1,98087.7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.30927835051546393
19516,78399,31,3,9,12,9,12,36,1,122708.22,2,3,0.0,0.0,17.85,0.0,0.0,0.0,0,0,0,1,0,0.26804123711340205
19517,78411,25,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.20618556701030927
19518,78412,42,9,9,9,0,6,18,1,65614.5,2,3,0.0,0.0,526.83,0.0,0.0,0.0,0,0,0,1,1,0.38144329896907214
19519,78413,25,0,0,0,0,0,0,1,94090.35,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.20618556701030927
